ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10481	11/06/2018	2018 General Election	State Totals	Voted Early	987,153	1,024,251	19,691	451,323	2,482,418	11/04/2018 10:08AM
10481	11/06/2018	2018 General Election	Alachua	Voted Early	10,048	23,765	338	6,731	40,882	11/04/2018  7:21AM
10481	11/06/2018	2018 General Election	Baker	Voted Early	2,697	1,076	11	235	4,019	11/03/2018  7:19AM
10481	11/06/2018	2018 General Election	Bay	Voted Early	19,436	6,905	218	3,679	30,238	11/04/2018  7:21AM
10481	11/06/2018	2018 General Election	Bradford	Voted Early	1,390	853	12	190	2,445	11/04/2018  7:21AM
10481	11/06/2018	2018 General Election	Brevard	Voted Early	37,881	26,002	759	15,408	80,050	11/04/2018  7:21AM
10481	11/06/2018	2018 General Election	Broward	Voted Early	56,511	153,547	1,566	50,709	262,333	11/04/2018  7:21AM
10481	11/06/2018	2018 General Election	Calhoun	Voted Early	597	665	1	74	1,337	11/04/2018  7:21AM
10481	11/06/2018	2018 General Election	Charlotte	Voted Early	15,339	7,163	250	5,290	28,042	11/04/2018  7:21AM
10481	11/06/2018	2018 General Election	Citrus	Voted Early	10,499	4,510	125	2,917	18,051	11/03/2018  7:19AM
