fipscode,level,officeid,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,raceid,runoff,seatnum,statepostal,votecount,votepct,winner,state_slug,office_slug
,state,G,Dem,27723,20944,0,0.0,3934,19869,False,,LA,0,0.0,False,louisiana,governor
,state,G,GOP,67931,22010,0,0.0,3934,19869,False,,LA,0,0.0,False,louisiana,governor
22001,county,G,Dem,27723,20944,0,0.0,55,19869,False,,LA,0,0.0,False,louisiana,governor
22001,county,G,GOP,67931,22010,0,0.0,55,19869,False,,LA,0,0.0,False,louisiana,governor
22003,county,G,Dem,27723,20944,0,0.0,29,19869,False,,LA,0,0.0,False,louisiana,governor
22003,county,G,GOP,67931,22010,0,0.0,29,19869,False,,LA,0,0.0,False,louisiana,governor
22005,county,G,Dem,27723,20944,0,0.0,74,19869,False,,LA,0,0.0,False,louisiana,governor
22005,county,G,GOP,67931,22010,0,0.0,74,19869,False,,LA,0,0.0,False,louisiana,governor
22007,county,G,Dem,27723,20944,0,0.0,28,19869,False,,LA,0,0.0,False,louisiana,governor
22007,county,G,GOP,67931,22010,0,0.0,28,19869,False,,LA,0,0.0,False,louisiana,governor
22009,county,G,Dem,27723,20944,0,0.0,49,19869,False,,LA,0,0.0,False,louisiana,governor
22009,county,G,GOP,67931,22010,0,0.0,49,19869,False,,LA,0,0.0,False,louisiana,governor
22011,county,G,Dem,27723,20944,0,0.0,40,19869,False,,LA,0,0.0,False,louisiana,governor
22011,county,G,GOP,67931,22010,0,0.0,40,19869,False,,LA,0,0.0,False,louisiana,governor
22013,county,G,Dem,27723,20944,0,0.0,33,19869,False,,LA,0,0.0,False,louisiana,governor
22013,county,G,GOP,67931,22010,0,0.0,33,19869,False,,LA,0,0.0,False,louisiana,governor
22015,county,G,Dem,27723,20944,0,0.0,82,19869,False,,LA,0,0.0,False,louisiana,governor
22015,county,G,GOP,67931,22010,0,0.0,82,19869,False,,LA,0,0.0,False,louisiana,governor
22017,county,G,Dem,27723,20944,0,0.0,151,19869,False,,LA,0,0.0,False,louisiana,governor
22017,county,G,GOP,67931,22010,0,0.0,151,19869,False,,LA,0,0.0,False,louisiana,governor
22019,county,G,Dem,27723,20944,0,0.0,123,19869,False,,LA,0,0.0,False,louisiana,governor
22019,county,G,GOP,67931,22010,0,0.0,123,19869,False,,LA,0,0.0,False,louisiana,governor
22021,county,G,Dem,27723,20944,0,0.0,19,19869,False,,LA,0,0.0,False,louisiana,governor
22021,county,G,GOP,67931,22010,0,0.0,19,19869,False,,LA,0,0.0,False,louisiana,governor
22023,county,G,Dem,27723,20944,0,0.0,14,19869,False,,LA,0,0.0,False,louisiana,governor
22023,county,G,GOP,67931,22010,0,0.0,14,19869,False,,LA,0,0.0,False,louisiana,governor
22025,county,G,Dem,27723,20944,0,0.0,25,19869,False,,LA,0,0.0,False,louisiana,governor
22025,county,G,GOP,67931,22010,0,0.0,25,19869,False,,LA,0,0.0,False,louisiana,governor
22027,county,G,Dem,27723,20944,0,0.0,25,19869,False,,LA,0,0.0,False,louisiana,governor
22027,county,G,GOP,67931,22010,0,0.0,25,19869,False,,LA,0,0.0,False,louisiana,governor
22029,county,G,Dem,27723,20944,0,0.0,20,19869,False,,LA,0,0.0,False,louisiana,governor
22029,county,G,GOP,67931,22010,0,0.0,20,19869,False,,LA,0,0.0,False,louisiana,governor
22031,county,G,Dem,27723,20944,0,0.0,37,19869,False,,LA,0,0.0,False,louisiana,governor
22031,county,G,GOP,67931,22010,0,0.0,37,19869,False,,LA,0,0.0,False,louisiana,governor
22033,county,G,Dem,27723,20944,0,0.0,329,19869,False,,LA,0,0.0,False,louisiana,governor
